Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
1333,152.6,2m 32.6s,51.93771462,5.70376144,P-GPS,41.7,12.7,0.0,0.0,28.7,8.8,51.93767575,5.70387256,19,24,14.177,0.024,3.531,3.555,3.555,3.536,-0.1,0.2,0.9,-5.3,-1.5,-73.3,1024,1024,1024,861,757,,,,,
1334,152.7,2m 32.7s,51.93771452,5.70376183,P-GPS,41.3,12.6,1.5,0.7,28.6,8.7,51.93767575,5.70387256,19,24,14.177,0.024,3.531,3.555,3.555,3.536,0,0.2,0.9,-5.2,-0.9,-76.7,1024,1022,1024,950,797,,,,,
1335,152.8,2m 32.8s,51.9377146,5.70376221,P-GPS,41.0,12.5,1.1,0.5,28.6,8.7,51.93767575,5.70387256,19,24,14.177,0.024,3.531,3.555,3.555,3.536,0,0.2,0.8,-5.2,-0.7,-79.7,1024,1022,1024,1024,868,,,,,
1336,152.9,2m 32.9s,51.93771458,5.70376254,P-GPS,40.7,12.4,0.0,0.0,28.5,8.7,51.93767575,5.70387256,19,24,14.177,0.024,3.531,3.555,3.555,3.536,0,0.2,0.6,-5.2,-1.4,-81.5,1024,1022,1024,1024,1061,,,,,
1337,153,2m 33s,51.93771457,5.70376268,P-GPS,40.4,12.3,0.0,0.0,28.5,8.7,51.93767575,5.70387256,19,24,14.177,0.024,3.531,3.555,3.555,3.536,0,0.1,0.4,-5.5,-2.1,-82.8,1024,999,1024,1024,1024,,,,,
1338,153.1,2m 33.1s,51.93771454,5.70376303,P-GPS,40.4,12.3,0.0,0.0,28.4,8.7,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,0,0.1,0.2,-6,-2.7,-83.9,1024,852,1024,1024,1024,,,,,
1339,153.2,2m 33.2s,51.93771456,5.7037633,P-GPS,40.4,12.3,0.0,0.0,28.4,8.6,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,0,0.2,0.1,-2.3,-3.2,-84.7,1001,823,1024,1024,1024,,,,,
1340,153.3,2m 33.3s,51.93771449,5.70376373,P-GPS,40.4,12.3,1.1,0.5,28.3,8.6,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.1,0.3,0.1,5.7,-3.9,-85.7,971,832,1024,1024,1024,,,,,
1341,153.4,2m 33.4s,51.93771436,5.70376407,P-GPS,40.4,12.3,0.0,0.0,28.2,8.6,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.1,0.5,0.1,10.1,-4.5,-86.5,995,796,1024,1024,1024,,,,,
1342,153.5,2m 33.5s,51.93771418,5.703765,P-GPS,40.4,12.3,1.5,0.7,28.0,8.5,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.2,0.7,0,11.1,-5.1,-86.9,1010,822,1024,1024,1024,,,,,
1343,153.6,2m 33.6s,51.93771408,5.70376623,P-GPS,40.4,12.3,1.5,0.7,27.7,8.4,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.2,0.9,0,11.4,-4.7,-87.1,1007,863,1024,1024,1024,,,,,
1344,153.7,2m 33.7s,51.93771382,5.70376777,P-GPS,40.4,12.3,2.1,0.9,27.4,8.3,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.3,1.1,0,9,-4.4,-86.8,1024,1003,1024,1024,1024,,,,,
1345,153.8,2m 33.8s,51.93771348,5.70376941,P-GPS,40.4,12.3,2.6,1.2,27.0,8.2,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.3,1.2,0,5.7,-3.9,-86.3,1024,1020,1024,1024,1024,,,,,
1346,153.9,2m 33.9s,51.93771317,5.70377125,P-GPS,40.4,12.3,2.8,1.3,26.6,8.1,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.3,1.2,0.1,0.1,-3.7,-86,1024,999,1024,1024,1024,,,,,
1347,154.1,2m 34.1s,51.93771258,5.70377493,P-GPS,40.4,12.3,2.9,1.3,25.7,7.8,51.93767575,5.70387256,19,24,14.166,0.033,3.524,3.555,3.557,3.53,-0.4,1.2,0,-3.9,-3.5,-86,1024,981,1024,1024,1024,,,,,
1348,154.2,2m 34.2s,51.937712,5.70377694,P-GPS,40.4,12.3,3.1,1.4,25.2,7.7,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1.2,0,-2.6,-3.5,-86.1,1024,1006,1024,1023,963,,,,,
1349,154.3,2m 34.3s,51.93771159,5.70377874,P-GPS,40.4,12.3,3.2,1.4,24.8,7.6,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1.2,0,-1.9,-3.3,-86.3,1024,1023,1024,1022,906,,,,,
1350,154.4,2m 34.4s,51.93771107,5.70378049,P-GPS,40.4,12.3,3.2,1.4,24.4,7.4,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1.2,0,-2.9,-3.1,-86.5,1024,1023,1024,1022,869,,,,,
1351,154.5,2m 34.5s,51.93771063,5.7037823,P-GPS,40.4,12.3,3.0,1.3,24.0,7.3,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1.2,0,-4.8,-2.8,-86.5,1024,1022,1024,1022,856,,,,,
1352,154.6,2m 34.6s,51.9377102,5.70378413,P-GPS,40.4,12.3,3.0,1.3,23.5,7.2,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.5,1.1,0.1,-7,-2.3,-86.6,1024,1022,1024,1022,819,,,,,
1353,154.7,2m 34.7s,51.93770969,5.70378597,P-GPS,40.0,12.2,3.2,1.4,23.1,7.0,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1.1,0.2,-8.6,-1.7,-86.5,1018,1023,1024,1022,837,,,,,
1354,154.8,2m 34.8s,51.93770934,5.70378761,P-GPS,40.0,12.2,2.8,1.3,22.7,6.9,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,1,0.2,-9.7,-1.1,-86.6,997,1015,1024,1023,838,,,,,
1355,154.9,2m 34.9s,51.93770893,5.70378902,P-GPS,40.0,12.2,2.6,1.2,22.3,6.8,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,0.9,0.3,-10.5,-0.4,-86.6,930,999,1024,1023,836,,,,,
1356,155,2m 35s,51.93770851,5.70379043,P-GPS,40.0,12.2,2.4,1.1,22.0,6.7,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,0.8,0.3,-10.1,-0.1,-86.6,880,963,1024,1023,830,,,,,
1357,155.1,2m 35.1s,51.93770813,5.70379163,P-GPS,39.7,12.1,2.4,1.1,21.7,6.6,51.93767575,5.70387256,19,24,14.076,0.018,3.509,3.527,3.526,3.514,-0.4,0.7,0.3,-5.3,-3.9,-86.4,874,966,1024,1023,832,,,,,
1358,155.2,2m 35.2s,51.93770775,5.70379269,P-GPS,39.7,12.1,2.1,0.9,21.4,6.5,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.4,0.8,0.4,-2.1,-7.1,-86.5,850,987,1024,1023,831,,,,,
1359,155.3,2m 35.3s,51.9377073,5.70379402,P-GPS,39.7,12.1,2.1,0.9,21.1,6.4,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.5,0.8,0.3,-0.6,-8.7,-86.7,879,1004,1024,1023,837,,,,,
1360,155.4,2m 35.4s,51.93770691,5.70379505,P-GPS,39.4,12.0,2.1,0.9,20.8,6.3,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.6,0.8,0.3,-1,-9.8,-86.6,866,998,1024,1023,833,,,,,
1361,155.5,2m 35.5s,51.9377063,5.70379634,P-GPS,39.4,12.0,2.1,0.9,20.4,6.2,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.7,0.9,0.3,-2,-9.5,-86.5,855,994,1024,1023,824,,,,,
1362,155.6,2m 35.6s,51.93770577,5.70379759,P-GPS,39.4,12.0,2.6,1.2,20.1,6.1,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.7,0.8,0.3,-2.3,-9.5,-86.5,944,1024,1024,1023,837,,,,,
1363,155.7,2m 35.7s,51.93770501,5.70379891,P-GPS,39.0,11.9,2.6,1.2,19.7,6.0,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.8,0.9,0.4,-2.3,-9.6,-86.6,944,1024,1024,1023,837,,,,,
1364,155.8,2m 35.8s,51.9377042,5.70380013,P-GPS,39.0,11.9,3.0,1.3,19.3,5.9,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.9,0.8,0.3,-2.4,-7.3,-86.7,1000,1024,1024,1023,822,,,,,
1365,156,2m 36s,51.93770264,5.70380243,P-GPS,38.7,11.8,2.6,1.2,18.6,5.7,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.9,0.8,0.5,-3,-2.7,-86.7,1024,1024,1024,1024,748,,,,,
1366,156.1,2m 36.1s,51.93770181,5.70380374,P-GPS,38.7,11.8,2.7,1.2,18.2,5.5,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.9,0.8,0.6,-4.1,-1.4,-86.6,1024,1024,1024,1024,754,,,,,
1367,156.2,2m 36.2s,51.93770102,5.7038046,P-GPS,38.4,11.7,2.6,1.2,17.8,5.4,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.8,0.8,0.6,-5.4,-0.2,-86.6,1024,1024,1024,1024,758,,,,,
1368,156.3,2m 36.3s,51.93770028,5.7038058,P-GPS,38.4,11.7,2.6,1.2,17.5,5.3,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.7,0.8,0.6,-6.7,1.1,-86.6,1024,1024,1024,1024,761,,,,,
1369,156.4,2m 36.4s,51.93769949,5.70380693,P-GPS,38.1,11.6,2.4,1.1,17.1,5.2,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.7,0.7,0.6,-7.6,1.9,-86.7,1024,1024,1024,1023,761,,,,,
1370,156.5,2m 36.5s,51.93769884,5.70380776,P-GPS,38.1,11.6,2.1,0.9,16.8,5.1,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.6,0.6,0.6,-8.3,2.4,-86.8,1024,1024,1024,1024,763,,,,,
1371,156.6,2m 36.6s,51.93769833,5.70380856,P-GPS,37.7,11.5,1.8,0.8,16.6,5.1,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.5,0.6,0.6,-8.7,2.7,-86.9,1024,1024,1024,1024,759,,,,,
1372,156.7,2m 36.7s,51.93769788,5.70380939,P-GPS,37.4,11.4,1.8,0.8,16.3,5.0,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.4,0.5,0.6,-8.8,2.9,-86.8,1024,1024,1024,1023,757,,,,,
1373,156.8,2m 36.8s,51.9376977,5.70381004,P-GPS,37.4,11.4,1.5,0.7,16.2,4.9,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.3,0.4,0.7,-8.2,2.6,-86.7,1024,1024,1024,1023,757,,,,,
1374,157,2m 37s,51.93769726,5.7038112,P-GPS,36.7,11.2,1.0,0.4,15.9,4.8,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.1,0.3,0.7,-7.2,1,-86.6,1024,1024,1024,1023,757,,,,,
1375,157.1,2m 37.1s,51.93769714,5.7038117,P-GPS,36.7,11.2,1.0,0.4,15.8,4.8,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,-0.1,0.3,0.6,-6.5,0.2,-86.6,1007,1023,1024,1023,753,,,,,
1376,157.3,2m 37.3s,51.9376971,5.70381273,P-GPS,36.1,11.0,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.1,0.029,3.508,3.535,3.537,3.52,0,0.2,0.7,-5.8,-1.4,-86.8,996,1023,1024,1023,753,,,,,
1377,157.4,2m 37.4s,51.93769743,5.70381312,P-GPS,35.8,10.9,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.2,0.7,-5.8,-1.9,-86.7,1024,1024,1024,1022,720,,,,,
1378,157.6,2m 37.6s,51.93769771,5.70381383,P-GPS,35.4,10.8,0.7,0.3,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.2,0.8,-5.7,-2.9,-86,1024,1024,1024,1022,721,,,,,
1379,157.7,2m 37.7s,51.93769778,5.70381414,P-GPS,35.1,10.7,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.2,0.8,-5.4,-3.8,-86.4,1024,1024,1024,1022,718,,,,,
1380,157.8,2m 37.8s,51.93769816,5.70381431,P-GPS,34.8,10.6,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.1,0.8,-5.4,-4.6,-86.5,1024,1024,1024,1020,706,,,,,
1381,157.9,2m 37.9s,51.93769822,5.70381454,P-GPS,34.4,10.5,1.1,0.5,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.1,0.8,-5.7,-4.5,-86.3,1024,1024,1024,1015,684,,,,,
1382,158,2m 38s,51.93769834,5.70381476,P-GPS,34.1,10.4,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.1,0.9,-5.5,-4.5,-86.3,1024,1024,1024,1020,679,,,,,
1383,158.1,2m 38.1s,51.93769852,5.7038149,P-GPS,33.8,10.3,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.1,0.9,-5.2,-4.4,-86.3,1024,1024,1024,1022,688,,,,,
1384,158.2,2m 38.2s,51.93769863,5.70381497,P-GPS,33.5,10.2,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0.1,1,-5.2,-4.5,-86.3,1024,1024,1024,1022,687,,,,,
1385,158.3,2m 38.3s,51.93769865,5.7038151,P-GPS,33.1,10.1,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0,0.9,-5.3,-4.2,-86.3,1024,1024,1024,1022,676,,,,,
1386,158.4,2m 38.4s,51.93769883,5.70381508,P-GPS,32.8,10.0,0.0,0.0,15.4,4.7,51.93767575,5.70387256,19,24,14.134,0.026,3.518,3.544,3.544,3.528,0,0,1,-5.1,-4.2,-86.4,1024,1024,1024,1022,679,,,,,
1387,158.8,2m 38.8s,51.93769884,5.70381486,P-GPS,31.5,9.6,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,0,0,1,-4.8,-4.1,-86.3,1024,1024,1024,1022,697,,,,,
1388,158.9,2m 38.9s,51.93769879,5.7038148,P-GPS,31.2,9.5,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,0,0,1,-4.4,-4.1,-86.3,999,1023,1024,1022,702,,,,,
1389,159,2m 39s,51.93769887,5.70381446,P-GPS,30.8,9.4,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,0,0,1,-4.2,-3.9,-86.4,838,1008,1024,1022,703,,,,,
1390,159.1,2m 39.1s,51.93769882,5.70381444,P-GPS,30.5,9.3,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,-0.1,0,1,-3.7,-5.9,-86.5,819,1017,1024,1022,711,,,,,
1391,159.2,2m 39.2s,51.9376985,5.70381413,P-GPS,29.9,9.1,0.0,0.0,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,-0.2,0,1,-3.3,-10.2,-86.5,834,1022,1024,1023,718,,,,,
1392,159.3,2m 39.3s,51.93769834,5.70381397,P-GPS,29.9,9.1,1.1,0.5,15.5,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,-0.3,0,0.9,-3.2,-11.8,-86.8,869,1024,1024,1023,726,,,,,
1393,159.6,2m 39.6s,51.93769689,5.70381349,P-GPS,28.9,8.8,1.2,0.5,15.4,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,-0.6,0,0.9,-1.8,-7,-87,1024,1024,1024,1023,727,,,,,
1394,159.7,2m 39.7s,51.93769632,5.70381347,P-GPS,28.5,8.7,1.3,0.6,15.3,4.7,51.93767575,5.70387256,19,24,14.151,0.024,3.525,3.549,3.549,3.528,-0.6,0,0.8,-1.4,-3.2,-87.2,1024,1024,1024,1023,720,,,,,
1395,159.9,2m 39.9s,51.937695,5.7038135,P-GPS,27.9,8.5,1.4,0.6,15.0,4.6,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.6,0,0.8,-1.6,-0.9,-87.2,1024,1024,1024,1023,718,,,,,
1396,160,2m 40s,51.93769447,5.70381324,P-GPS,27.6,8.4,1.6,0.7,15.0,4.6,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.5,0,0.8,-1.8,-0.5,-87.3,1024,1024,1024,1023,727,,,,,
1397,160.1,2m 40.1s,51.93769396,5.70381334,P-GPS,27.2,8.3,1.5,0.7,14.9,4.5,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.5,0,0.9,-1.9,0,-87.3,1024,1024,1024,1023,731,,,,,
1398,160.2,2m 40.2s,51.93769325,5.70381338,P-GPS,26.6,8.1,1.1,0.5,14.8,4.5,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.5,0,0.9,-2,0.7,-87.3,1024,1024,1024,1023,729,,,,,
1399,160.3,2m 40.3s,51.93769276,5.70381328,P-GPS,26.6,8.1,1.8,0.8,14.7,4.5,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.4,0.1,0.8,-2.6,1.2,-87.2,1024,1024,1024,1023,730,,,,,
1400,160.4,2m 40.4s,51.93769222,5.70381356,P-GPS,26.2,8.0,1.5,0.7,14.6,4.4,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.4,0.1,0.7,-3.2,1.5,-87.1,1024,1024,1024,1023,728,,,,,
1401,160.5,2m 40.5s,51.93769185,5.70381377,P-GPS,25.9,7.9,1.5,0.7,14.5,4.4,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.3,0.1,0.9,-3.8,1.6,-86.9,1024,1024,1024,1023,730,,,,,
1402,160.6,2m 40.6s,51.93769132,5.70381385,P-GPS,25.6,7.8,1.5,0.7,14.4,4.4,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.3,0.1,0.7,-4.2,1.6,-86.8,1024,1024,1024,1023,723,,,,,
1403,160.7,2m 40.7s,51.93769105,5.70381407,P-GPS,25.3,7.7,1.5,0.7,14.3,4.4,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.2,0.1,0.8,-4.6,1.4,-86.7,908,1017,1024,1023,728,,,,,
1404,160.8,2m 40.8s,51.93769094,5.70381441,P-GPS,24.9,7.6,0.0,0.0,14.2,4.3,51.93767575,5.70387256,19,24,14.149,0.026,3.524,3.549,3.55,3.526,-0.2,0.1,0.8,-4.1,-0.8,-86.5,843,1022,1024,1023,728,,,,,
1405,160.9,2m 40.9s,51.93769051,5.70381467,P-GPS,24.9,7.6,1.1,0.5,14.1,4.3,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.2,0.1,0.8,-2.9,-6.7,-86.4,921,1024,1024,1023,730,,,,,
1406,161,2m 41s,51.93769032,5.70381502,P-GPS,24.6,7.5,1.5,0.7,14.0,4.3,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.3,0.1,0.8,-3.4,-9,-86.4,1024,1024,1024,1023,730,,,,,
1407,161.1,2m 41.1s,51.93769001,5.70381528,P-GPS,24.3,7.4,1.1,0.5,13.9,4.2,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.3,0.1,0.8,-4.3,-5.9,-86.4,1011,1024,1024,1023,728,,,,,
1408,161.2,2m 41.2s,51.93768978,5.70381594,P-GPS,24.0,7.3,1.5,0.7,13.7,4.2,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.3,0.2,0.8,-4.7,-3.3,-86.3,1023,1024,1024,1023,727,,,,,
1409,161.4,2m 41.4s,51.93768926,5.70381654,P-GPS,23.3,7.1,1.0,0.4,13.5,4.1,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.2,0.1,0.9,-5.7,-1.6,-86,1024,1024,1024,1022,653,,,,,
1410,161.5,2m 41.5s,51.9376891,5.70381699,P-GPS,23.3,7.1,1.0,0.4,13.4,4.1,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.2,0.1,0.9,-6.3,-1.2,-85.8,1024,1024,1024,1022,646,,,,,
1411,161.6,2m 41.6s,51.93768895,5.70381723,P-GPS,23.0,7.0,0.0,0.0,13.3,4.1,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.1,0.1,1,-6.7,-1.2,-85.6,1024,1024,1024,1022,642,,,,,
1412,161.7,2m 41.7s,51.93768879,5.70381746,P-GPS,22.3,6.8,0.0,0.0,13.3,4.0,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.1,0.1,1.1,-6.7,-1.5,-85.6,1024,1024,1024,1022,649,,,,,
1413,161.8,2m 41.8s,51.93768887,5.70381765,P-GPS,22.0,6.7,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.1,0.1,1.2,-6.7,-1.5,-85.7,1024,1024,1024,1022,662,,,,,
1414,161.9,2m 41.9s,51.93768876,5.70381782,P-GPS,21.7,6.6,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.19,0.036,3.527,3.557,3.563,3.543,-0.1,0.1,1.2,-6.5,-1.5,-85.8,1024,1024,1024,1022,671,,,,,
1415,162,2m 42s,51.93768873,5.70381795,P-GPS,21.3,6.5,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.2,-6.4,-1.7,-85.9,1024,1024,1024,1022,658,,,,,
1416,162.1,2m 42.1s,51.93768869,5.70381809,P-GPS,21.0,6.4,0.0,0.0,13.1,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.1,-6.2,-1.8,-85.9,1024,1024,1024,1012,660,,,,,
1417,162.3,2m 42.3s,51.93768863,5.70381811,P-GPS,20.0,6.1,0.0,0.0,13.1,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.2,-6.3,-2.1,-85.7,1024,1024,1024,1021,670,,,,,
1418,162.5,2m 42.5s,51.93768866,5.7038179,P-GPS,19.4,5.9,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.1,-6,-2,-85.8,963,1024,1024,1022,667,,,,,
1419,162.6,2m 42.6s,51.93768868,5.70381782,P-GPS,19.0,5.8,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.1,-6.2,-1.6,-85.9,898,1024,1024,1022,700,,,,,
1420,162.7,2m 42.7s,51.93768875,5.70381771,P-GPS,19.0,5.8,0.0,0.0,13.2,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1,-6.1,-3.9,-86.1,841,1023,1024,1022,696,,,,,
1421,162.8,2m 42.8s,51.9376887,5.70381744,P-GPS,18.4,5.6,0.0,0.0,13.3,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,0,0,1.1,-5.8,-6.5,-86.3,807,1024,1024,1022,729,,,,,
1422,162.9,2m 42.9s,51.93768858,5.70381736,P-GPS,18.4,5.6,0.0,0.0,13.3,4.0,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,-0.1,0,1,-5.6,-9.1,-86.4,846,1024,1024,1022,722,,,,,
1423,163,2m 43s,51.93768845,5.70381709,P-GPS,18.0,5.5,0.0,0.0,13.3,4.1,51.93767575,5.70387256,19,24,14.143,0.029,3.521,3.547,3.55,3.525,-0.2,-0.1,1,-5.5,-11,-86.5,856,1024,1024,1022,731,,,,,
1424,163.1,2m 43.1s,51.93768825,5.70381698,P-GPS,17.4,5.3,1.1,0.5,13.3,4.1,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.3,-0.1,1,-6,-10.5,-86.4,904,1024,1024,1022,715,,,,,
1425,163.2,2m 43.2s,51.93768792,5.70381649,P-GPS,17.4,5.3,0.0,0.0,13.4,4.1,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.4,-0.1,0.9,-6.4,-9.8,-86.2,976,1024,1024,1022,719,,,,,
1426,163.3,2m 43.3s,51.93768748,5.7038162,P-GPS,17.1,5.2,1.5,0.7,13.4,4.1,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.5,-0.2,0.9,-6.9,-8.2,-86,1024,1024,1024,1022,722,,,,,
1427,163.7,2m 43.7s,51.93768595,5.70381374,P-GPS,16.1,4.9,1.3,0.6,13.7,4.2,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.3,-0.4,0.9,-6.8,-0.8,-85.2,1024,1024,1024,1022,724,,,,,
1428,163.8,2m 43.8s,51.93768554,5.70381276,P-GPS,15.7,4.8,1.3,0.6,13.9,4.2,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.3,-0.4,0.9,-5.9,-0.5,-85.1,1024,1024,1024,1022,714,,,,,
1429,163.9,2m 43.9s,51.93768527,5.70381205,P-GPS,15.4,4.7,1.5,0.7,14.0,4.3,51.93767575,5.70387256,19,23,14.166,0.022,3.532,3.552,3.552,3.53,-0.2,-0.4,0.9,-4.9,-0.4,-85.1,1024,1024,1024,1022,718,,,,,
